episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,rewards
196,0.06,-0.000125077576885,3.44287997544e-07,0.0,0.00144736217818,0.208778435586,0.0,-0.00738815880776,2.50168042476e-05,-0.490480218249,0.0508312166924,-1.18097773158,0.0,308.695156416,94.9618434844,26.7387443882,66.4677660757,5.06836959294
197,0.06,-0.000125505741623,3.46449843835e-07,0.0,0.00145573345774,0.209776702175,0.0,-0.00741362857978,2.51600229326e-05,-0.490595974396,0.051057556184,-1.18364677297,0.0,308.735788643,94.0599839605,26.7826298282,66.6093343917,5.06574229513
198,0.06,-0.000124993026855,3.1229133321e-07,0.0,0.00134494789115,0.209149510206,0.0,-0.00738321941051,2.28481680139e-05,-0.49071414733,0.0480237884997,-1.18197060633,0.0,308.758455195,94.7844336771,26.1756096721,64.6809349069,5.06373523067
199,0.06,-0.000126054014885,3.16663776402e-07,0.0,0.00135611697718,0.210290986286,0.0,-0.0074461223129,2.31495786645e-05,-0.490400014468,0.0483334957435,-1.18501933053,0.0,309.222378818,95.1178513337,26.0085069269,64.7878664554,5.06922258324
200,0.06,-0.000123634691347,2.85335499657e-07,0.0,0.00125597401318,0.207107508866,0.0,-0.00730259666124,2.1013711392e-05,-0.490857935436,0.0455241736767,-1.17649593637,0.0,308.490888107,96.0211028756,25.6127639647,63.0266670469,5.06185122183
201,0.06,-0.000116096066507,2.7597490413e-07,0.0,0.00124056773024,0.197582402136,0.0,-0.00685546333355,2.03513580768e-05,-0.492560518815,0.0450853129141,-1.15059578648,0.0,305.371974398,95.9321344129,25.8627980619,62.8749368606,5.03346127418
202,0.06,-0.000116392745744,2.71737117401e-07,0.0,0.00122400167935,0.197697010979,0.0,-0.00687301575844,2.00649845759e-05,-0.492368876439,0.0446113607405,-1.15091107967,0.0,305.640678502,96.6646696291,25.3061622301,62.3718281024,5.03706326163
203,0.06,-0.000112256060728,2.23485149913e-07,0.0,0.00106666306008,0.193723642708,0.0,-0.0066278926198,1.67287885927e-05,-0.493958247506,0.039997989556,-1.13992646999,0.0,303.872653395,95.2423735373,24.3091207514,59.2002435152,5.00837213054
204,0.06,-0.000109650743399,2.16775806145e-07,0.0,0.00104915019054,0.190829605561,0.0,-0.00647345892061,1.62541833287e-05,-0.494807239603,0.0394712554124,-1.13185487674,0.0,302.71525981,94.6589223069,23.1998844421,58.425981714,4.99335924297
205,0.06,-0.000105950326788,2.02284901131e-07,0.0,0.00100355904495,0.186345505636,0.0,-0.00625406516422,1.52368481012e-05,-0.495878271518,0.038086743842,-1.11922704962,0.0,301.02249462,94.1450742397,23.3105318321,57.6009950448,4.9747267922
206,0.06,-0.000102092656306,2.06494095243e-07,0.0,0.00102627216615,0.180907810446,0.0,-0.0060252371517,1.55196544916e-05,-0.496678270965,0.0387789217964,-1.1037088056,0.0,299.285632602,94.6427560644,23.1739004021,57.9823345647,4.9616449338
207,0.06,-0.000102109008264,2.08648098723e-07,0.0,0.00103726618913,0.181592948943,0.0,-0.00602632228897,1.56644724071e-05,-0.496996160969,0.0391122260613,-1.10567675373,0.0,299.343794777,94.0634602916,19.6641608798,56.8848239503,4.95528504304
208,0.06,-9.8057701199e-05,2.1118631239e-07,0.0,0.00105716701148,0.176417456622,0.0,-0.00578612719363,1.58256216856e-05,-0.498157140471,0.0397127225163,-1.09071798911,0.0,297.287948534,93.3643904449,19.7074599065,57.2829516554,4.93514085864
209,0.06,-9.37630519803e-05,2.11392904757e-07,0.0,0.00106762778792,0.17047629514,0.0,-0.00553145522324,1.58265060905e-05,-0.49923314668,0.040026925033,-1.07327397445,0.0,295.132104744,93.3660276012,20.1629542039,57.6401620042,4.91687978727
210,0.06,-9.24097998978e-05,1.9803938995e-07,0.0,0.00102170128196,0.169327292688,0.0,-0.00545134467095,1.48927680845e-05,-0.499950649304,0.0386400154285,-1.06986558218,0.0,294.425575738,92.4676592402,18.6546023779,56.2387392703,4.90355514606
211,0.06,-8.87974622654e-05,2.17615821499e-07,0.0,0.00110641409136,0.164031905561,0.0,-0.00523711750777,1.62354808348e-05,-0.500787054796,0.0411834038547,-1.05400634172,0.0,292.511779526,92.6730110342,18.0041121899,57.6562770108,4.88958834369
212,0.06,-8.39201055843e-05,2.10702815999e-07,0.0,0.0010990585772,0.158499808003,0.0,-0.00494821162318,1.57309309818e-05,-0.502843974223,0.0409651048417,-1.03716329117,0.0,289.516600335,89.8790540538,17.5174574988,57.3677212465,4.85217540966
213,0.06,-7.67976998974e-05,2.11577948006e-07,0.0,0.00112342519403,0.148196340752,0.0,-0.00452602333797,1.57634219008e-05,-0.504925267575,0.0416864687001,-1.00499337166,0.0,285.414324229,89.8603958481,17.0246602084,57.676580683,4.81599151028
214,0.06,-7.2615127585e-05,2.2769823245e-07,0.0,0.00120977074264,0.143134881298,0.0,-0.00427835359773,1.68420904893e-05,-0.506819868069,0.0442024942714,-0.988782215741,0.0,282.377893074,86.8188366872,16.4196543378,59.073342764,4.78132676833
215,0.06,-6.54152401604e-05,2.128946924e-07,0.0,0.00118099781274,0.133206985492,0.0,-0.00385192841392,1.57853211731e-05,-0.50971813599,0.0433708834922,-0.956133152881,0.0,277.358615398,84.3665113803,17.1009575315,58.7529573287,4.72888530897
216,0.06,-6.022185805e-05,2.42365097646e-07,0.0,0.00133545914083,0.126012354359,0.0,-0.00354446595896,1.77596747211e-05,-0.512053400545,0.0477599758261,-0.931708869019,0.0,273.086568262,80.9543318337,16.8988328706,61.3580534293,4.6862104083
217,0.06,-5.53742435885e-05,2.3435899617e-07,0.0,0.00133379924926,0.119292970203,0.0,-0.00325758876644,1.71756142538e-05,-0.514467162085,0.047713759985,-0.908263055163,0.0,269.076763958,78.0720636343,16.015071221,61.0930071625,4.64167704727
218,0.06,-5.07923375971e-05,2.58148587959e-07,0.0,0.00146734730506,0.11203271357,0.0,-0.00298637459229,1.87519360001e-05,-0.516445703016,0.0513708051409,-0.882178810436,0.0,264.869216362,75.8754497057,17.6215616766,63.6618912277,4.60567202055
219,0.06,-4.80297983717e-05,2.8787150569e-07,0.0,0.00162100324924,0.10782125988,0.0,-0.0028229476435,2.07235201835e-05,-0.517859751831,0.0554352140655,-0.866661675883,0.0,262.030552563,73.4614036488,17.3809547457,65.882803099,4.57955927834
220,0.06,-4.63031804431e-05,3.210499074e-07,0.0,0.00178086400095,0.105058607355,0.0,-0.00272080399431,2.29223982728e-05,-0.518715019386,0.0595171181928,-0.856318440039,0.0,260.047952229,71.5411421012,18.2543306151,68.3306419357,4.56382211749
221,0.06,-4.47356353661e-05,3.57163690705e-07,0.0,0.00195134907749,0.102459743691,0.0,-0.00262807105259,2.53041270773e-05,-0.519470657319,0.0637219815882,-0.846464255399,0.0,258.265929701,70.1092489627,17.9405921252,70.4563407014,4.54995706946
222,0.06,-4.13022501496e-05,4.08679744754e-07,0.0,0.00220878247394,0.0965267682863,0.0,-0.00242497575483,2.86638741568e-05,-0.521097743277,0.0698134646067,-0.823491555465,0.0,254.357567439,67.7648107347,18.867897625,73.7704416089,4.52012804372
223,0.06,-3.72585852491e-05,4.57460792854e-07,0.0,0.00246220571769,0.0888605460151,0.0,-0.00218576900958,3.18165641586e-05,-0.522798288219,0.075542896961,-0.792741818432,0.0,249.867313435,67.6519340423,18.3890879605,76.4311470454,4.489306291
224,0.06,-3.49192844732e-05,5.3623325058e-07,0.0,0.0028356062448,0.084672960338,0.0,-0.00204750843929,3.69093374588e-05,-0.52408430219,0.0835687160615,-0.775387151369,0.0,246.49800034,64.601984037,19.1738924031,80.3494220181,4.46547760678
225,0.06,-3.08907456929e-05,6.0166843285e-07,0.0,0.00318191604687,0.076635045444,0.0,-0.00180937516189,4.10830424046e-05,-0.525970490412,0.0906304826779,-0.740837109218,0.0,241.163689565,64.0170879899,19.9448229196,83.670707837,4.43095678492
226,0.06,-2.91309016817e-05,6.6852320165e-07,0.0,0.0035069101579,0.0732041804081,0.0,-0.00170542874763,4.53545308245e-05,-0.526972026347,0.0969688631309,-0.725543974167,0.0,238.376158474,62.2853680885,19.6813544173,86.3264055077,4.41235977322
227,0.06,-2.69598357287e-05,8.0863730311e-07,0.0,0.00411893432842,0.0680034796061,0.0,-0.00157703716564,5.43132758597e-05,-0.527536551182,0.108258187174,-0.70166709994,0.0,234.768838923,62.5942631654,22.2351671887,91.5534046569,4.40288356356
228,0.06,-2.53327829437e-05,9.91033417608e-07,0.0,0.00488524676993,0.0639925415575,0.0,-0.00148083306995,6.59143844838e-05,-0.527909047521,0.121405549402,-0.682627426133,0.0,231.831273281,62.7613998629,21.9480065866,96.5791641797,4.39685768797
229,0.06,-2.32397142311e-05,1.25008889743e-06,0.0,0.00594727218119,0.0586906170984,0.0,-0.00135709794107,8.22914339535e-05,-0.52831174225,0.138189526096,-0.65652764146,0.0,227.848004428,63.3671860993,22.8417899142,102.912078728,4.39065712086
230,0.06,-2.15238940996e-05,1.70420021785e-06,0.0,0.00771681837021,0.054098157496,0.0,-0.00125565455296,0.000110830639548,-0.528434240965,0.163370893976,-0.632960192087,0.0,223.782595864,62.4618985306,22.5647424845,111.417655026,4.38992322947
231,0.06,-1.96046383387e-05,2.1109113533e-06,0.0,0.00929247017126,0.0491292283424,0.0,-0.00114228691005,0.000136227484285,-0.528764383717,0.183611972217,-0.606316843622,0.0,219.321924351,62.2223392779,24.2840482767,118.195034685,4.38516014258
232,0.06,-1.83424768538e-05,2.62096230831e-06,0.0,0.0111766261945,0.0456249044282,0.0,-0.00106770702024,0.000167974975105,-0.528725150886,0.20580005371,-0.586716887841,0.0,215.842441009,61.5577975035,24.4872452455,124.890804092,4.38735092593
233,0.06,-1.68844890129e-05,3.11218768548e-06,0.0,0.0129976354891,0.0417666448607,0.0,-0.000981650376092,0.000198426255132,-0.52890098432,0.22561107277,-0.564256946024,0.0,211.838201643,60.9711720602,25.9019699125,130.818862574,4.38538098377
234,0.06,-1.54129341958e-05,4.20648273869e-06,0.0,0.0167028990307,0.0371477432881,0.0,-0.00089461666485,0.000266135356838,-0.528051973911,0.262181634719,-0.535977268381,0.0,207.326810402,62.3857668395,25.787974976,140.622539276,4.40440367936
235,0.06,-1.46538103428e-05,5.08818760463e-06,0.0,0.0195336714743,0.0346014016143,0.0,-0.000849673439027,0.000320535433106,-0.527264016789,0.287537491707,-0.519643623672,0.0,204.444724598,62.4346274757,27.6915015925,147.397194475,4.4214720768
236,0.06,-1.38848322528e-05,6.81276515714e-06,0.0,0.0248234523249,0.0317332028043,0.0,-0.000804042007818,0.000426641176626,-0.525837124479,0.330531218277,-0.500520694534,0.0,200.992978533,62.4103768853,26.275049457,157.435541941,4.45200638343
237,0.06,-1.30535578233e-05,8.94220745164e-06,0.0,0.0309453393266,0.0286912692968,0.0,-0.000754716260109,0.000557309994749,-0.524103214852,0.375015434569,-0.479287474382,0.0,197.202634495,62.7387000474,27.613662251,167.642423281,4.48905829174
238,0.06,-1.30220433506e-05,1.19032466162e-05,0.0,0.0385776217606,0.0272272353872,0.0,-0.000752287764521,0.000738703204444,-0.521233089598,0.424791249831,-0.468675193632,0.0,195.604090002,63.8986846213,27.8970028708,178.192510144,4.54887444767
239,0.06,-1.29491059454e-05,1.63559591992e-05,0.0,0.0493791338954,0.025585643547,0.0,-0.000747335375116,0.00101077124815,-0.517871302012,0.487556232767,-0.456438136152,0.0,193.204150809,63.5870942558,28.9666426339,190.776157027,4.61977005876
240,0.06,-1.29121701153e-05,2.07577308641e-05,0.0,0.0591759377535,0.0242839922386,0.0,-0.000744570045449,0.0012792718802,-0.514798375494,0.538820448593,-0.44645978361,0.0,192.032122758,65.7286984964,27.5803831744,200.151816533,4.68482848865
241,0.06,-1.31176021772e-05,2.67839472117e-05,0.0,0.0717487591381,0.0234027931224,0.0,-0.0007559666235,0.00164627972343,-0.511191126657,0.598791549119,-0.439555697182,0.0,190.785000613,65.9305762155,28.2927137692,210.905623143,4.76171487577
242,0.06,-1.27581304461e-05,3.37411474238e-05,0.0,0.0856470210492,0.0215933556758,0.0,-0.00073421899353,0.00206929265466,-0.507906310613,0.659289464604,-0.424969762975,0.0,188.47521261,67.346474054,27.6067076384,221.050383199,4.83337959221
243,0.06,-1.28774619238e-05,4.39346878068e-05,0.0,0.104505845655,0.0205340264748,0.0,-0.000740439238674,0.00268830180361,-0.503579813448,0.734043308945,-0.416153341218,0.0,186.694823095,67.1649195443,28.079414921,233.13840678,4.92818013267
244,0.06,-1.29722278175e-05,5.44419831473e-05,0.0,0.122575885631,0.0196314195832,0.0,-0.000745291851483,0.00332562407273,-0.499626199314,0.799593077165,-0.40846529863,0.0,185.225905989,67.2751645946,29.4398395338,243.361081076,5.01584319954
245,0.06,-1.31915626181e-05,6.91414783032e-05,0.0,0.146185524619,0.0188014835019,0.0,-0.000757306150658,0.00421623483674,-0.494778789694,0.878363112618,-0.401243412938,0.0,184.003161278,67.8348962132,29.8346533125,254.96974671,5.12480981572
246,0.06,-1.26129568345e-05,8.03814606075e-05,0.0,0.163866796275,0.0171944289904,0.0,-0.000722839470753,0.00489641172766,-0.491882108164,0.933271437221,-0.386805831892,0.0,181.733264983,69.4627773226,28.5762066522,262.590203947,5.19258088448
247,0.06,-1.25021969438e-05,9.50647028745e-05,0.0,0.185259529364,0.0162359531514,0.0,-0.000715687760981,0.00578444444994,-0.488054382142,0.995894990202,-0.377882972146,0.0,180.2665558,70.3228422324,29.8425328406,271.31346285,5.28153384049
248,0.06,-1.21780823085e-05,0.000118737246844,0.0,0.218500036883,0.0148126132641,0.0,-0.000695837338322,0.00721444572864,-0.482980326744,1.0864334132,-0.364149856264,0.0,177.656304997,70.8039106161,29.9159427029,283.27442097,5.40327147461
249,0.06,-1.14391555129e-05,0.000139822456187,0.0,0.24690603135,0.0131376784485,0.0,-0.000651945142163,0.00848665537633,-0.47917260036,1.15848439759,-0.347149203923,0.0,174.444547168,71.5740289659,30.873640659,292.540873633,5.49797498481
250,0.06,-1.16139893208e-05,0.000172915720858,0.0,0.286872420206,0.0124799316356,0.0,-0.000661184640581,0.0104817833147,-0.472944498257,1.25318074207,-0.340191100012,0.0,173.845576836,73.6336726055,32.0128211208,304.287571226,5.6508079578
251,0.06,-1.18071991473e-05,0.000203133434694,0.0,0.322127775148,0.0121015215832,0.0,-0.000671739897606,0.0123009501628,-0.468259404662,1.33137453054,-0.336108563136,0.0,173.381363875,74.5560247902,30.1580097696,313.381458112,5.77056349507
252,0.06,-1.18165933524e-05,0.00025475770247,0.0,0.379358603842,0.0112676041664,0.0,-0.000671203792232,0.0154037030712,-0.461443292781,1.44970893035,-0.32689133982,0.0,171.551757398,74.8331106221,30.3877340598,326.95735095,5.9521878451
253,0.06,-1.23471425106e-05,0.000317866237967,0.0,0.442929426113,0.0110007860065,0.0,-0.000700981722146,0.0191892044611,-0.453769712491,1.57111842556,-0.323874237766,0.0,171.704814781,76.6332333677,30.9507897632,340.36126001,6.1614060742
254,0.06,-1.22255781915e-05,0.000391773588242,0.0,0.514906515545,0.0101257203912,0.0,-0.000692743793849,0.0236095722657,-0.446818430576,1.6984924286,-0.313727584894,0.0,169.80769075,77.2334808558,31.0608649226,353.845029403,6.36748517201
255,0.06,-1.25741473403e-05,0.00045219819409,0.0,0.568916141979,0.009938190051,0.0,-0.000712195534241,0.0272150161252,-0.441366938324,1.78831435025,-0.311499851563,0.0,170.331721548,79.408900792,30.5422348131,363.006894413,6.53171702136
256,0.06,-1.26162429794e-05,0.000517048204294,0.0,0.625459685184,0.00949846130794,0.0,-0.000713810892222,0.0310739484286,-0.436415206018,1.87789424681,-0.306197130056,0.0,169.559851345,80.188918283,32.525993489,372.134285836,6.69108823345
257,0.06,-1.30772250067e-05,0.000595293774693,0.0,0.690995410407,0.00942672113173,0.0,-0.000739777076536,0.035715644915,-0.431141778078,1.97679615282,-0.305321134157,0.0,169.899384665,81.2983673594,31.6654129722,381.70955969,6.87006723329
258,0.06,-1.29990205017e-05,0.000668752987446,0.0,0.749961217405,0.00894040023224,0.0,-0.000734403402977,0.0400589220691,-0.426691887381,2.06184654222,-0.299298287821,0.0,169.541222432,83.2298678089,32.7239458413,389.907738023,7.02944662547
259,0.06,-1.28594192716e-05,0.000754997128066,0.0,0.818395783428,0.00842010183711,0.0,-0.000725433392121,0.0451369595591,-0.422410444077,2.15646592061,-0.292682083356,0.0,168.710279142,84.4320676383,32.7652008483,398.742578033,7.19905632139
260,0.06,-1.23742800228e-05,0.000816947040311,0.0,0.867419955135,0.00778057503571,0.0,-0.000696653213377,0.0487690782679,-0.419921370869,2.22183688072,-0.284282505542,0.0,167.642872006,85.9211720955,30.6209677122,404.56596149,7.31036281857
261,0.06,-1.21369614428e-05,0.00089003401268,0.0,0.920552631947,0.00730738346102,0.0,-0.000682174583389,0.05304424452,-0.416559452422,2.29063404857,-0.277859213107,0.0,167.756771722,88.8210205953,31.9353037655,410.881612824,7.45038028363
262,0.06,-1.19621123181e-05,0.000957480547836,0.0,0.971505318981,0.00696598623374,0.0,-0.000671495413356,0.0569692304039,-0.414354566604,2.35476788914,-0.27310474467,0.0,167.085448318,89.5051633178,30.9884381189,416.521387856,7.56268730624
263,0.06,-1.18874394063e-05,0.00101682631075,0.0,1.01235687171,0.00671615839808,0.0,-0.000666651278745,0.060416654758,-0.411964550682,2.40498238364,-0.269557172712,0.0,167.819130093,92.2802254871,31.3414821213,420.967182839,7.67064925141
264,0.06,-1.10914427412e-05,0.00107564034458,0.0,1.05195458621,0.00595220275952,0.0,-0.000619941735543,0.0638226726745,-0.409732483397,2.4526979219,-0.258315574927,0.0,167.888091612,96.7403695343,31.2969447419,425.121805963,7.77595824443
265,0.06,-1.0677494458e-05,0.00109917058593,0.0,1.06922219576,0.0056001701254,0.0,-0.000595776762049,0.0651784234298,-0.409194903483,2.47322406984,-0.252915049839,0.0,167.037295145,97.3016849135,31.8940603205,426.942485081,7.81141017693
266,0.06,-1.04203041433e-05,0.00116668584004,0.0,1.11537282327,0.00526307305729,0.0,-0.00058039538401,0.069064406931,-0.40722686726,2.52728444834,-0.247597981368,0.0,167.559475804,100.150451775,30.4097026742,431.47957052,7.92097766226
267,0.06,-9.4571761248e-06,0.00119567860104,0.0,1.13258357383,0.00452054319138,0.0,-0.000524396694792,0.0707347195235,-0.405993912536,2.54715795437,-0.235318042751,0.0,167.339778955,104.173300816,31.5616494669,433.257456462,7.976312243
268,0.06,-8.42522046713e-06,0.00120982182487,0.0,1.14187138961,0.00379255243644,0.0,-0.000464682888693,0.0715460302701,-0.40558210372,2.55782003398,-0.222379388678,0.0,166.472868176,107.267002897,30.0680999601,434.058268925,8.00013250629
269,0.06,-8.02781138154e-06,0.00118741967104,0.0,1.12413980577,0.00354907074152,0.0,-0.000441848886407,0.0702687576333,-0.405672547989,2.53742681382,-0.217815394451,0.0,166.674893407,109.116074054,30.5730066833,432.357191765,7.97481857327
270,0.06,-6.62743146709e-06,0.00112930271016,0.0,1.08047635299,0.00268092719539,0.0,-0.000361518828961,0.06693817436,-0.406481222069,2.48651290373,-0.200339239582,0.0,165.743414198,113.450239853,31.0270563493,428.024944941,7.89873492462
271,0.06,-5.63212118285e-06,0.0010609225611,0.0,1.03005567479,0.00209663887483,0.0,-0.00030476240915,0.0629985175246,-0.40789908981,2.42642276151,-0.187232722662,0.0,165.199566225,116.81852645,30.072295575,422.748257573,7.80029532517
272,0.06,-5.43763166266e-06,0.000997066361246,0.0,0.979883718086,0.00202291049203,0.0,-0.000293888256905,0.0593086826773,-0.408899783122,2.36515133296,-0.18548163365,0.0,166.984470208,119.863053621,29.5247114064,417.332951066,7.71464675311
273,0.06,-4.54910521118e-06,0.000957638754072,0.0,0.94874449866,0.00147155376635,0.0,-0.000243306310336,0.0570222562864,-0.409630203682,2.32633202049,-0.17151823056,0.0,166.767888429,123.745137523,28.6992644691,413.833137706,7.66049334021
274,0.06,-4.08832197075e-06,0.000935416628472,0.0,0.929012130854,0.00118539170963,0.0,-0.000217138845931,0.0557347903961,-0.409627063551,2.30140256382,-0.163531191225,0.0,167.781085239,127.413032416,27.3137094985,411.513469045,7.63811897245
275,0.06,-4.10244669604e-06,0.000938457807284,0.0,0.927666237639,0.00118232533129,0.0,-0.000217871238009,0.055918512188,-0.408755000137,2.29969259219,-0.163442265913,0.0,169.568244283,129.782357389,26.4630122091,411.304759641,7.65819596062
276,0.06,-3.47855469887e-06,0.000935098854178,0.0,0.920387975486,0.000787177322385,0.0,-0.000182446973725,0.0557314958201,-0.40781854045,2.29042393837,-0.151260634009,0.0,170.660230232,134.547334472,25.5445688897,410.415580847,7.673483368
277,0.06,-2.79556904299e-06,0.000931342507899,0.0,0.914853845535,0.000383609505889,0.0,-0.000143933931962,0.0555174878574,-0.407331598627,2.28335184726,-0.136851218085,0.0,170.53764556,138.244307501,24.8860071553,409.739801597,7.67966608993
278,0.06,-2.04941955183e-06,0.000904918968323,0.0,0.896062220142,6.28317579719,0.0,-0.000102362065777,0.0539743351868,-0.40836431812,2.25917698516,-0.119551140644,0.0,168.642444784,140.462129085,23.8305717848,407.497663105,7.63320356911
279,0.06,-1.35465730633e-06,0.00090803133219,0.0,0.894043735063,6.28284471654,0.0,-6.40440662531e-05,0.0541635165602,-0.407292012726,2.25656525522,-0.0994817597533,0.0,168.677629746,145.616352544,22.8816713112,407.207119092,7.65781863892
280,0.06,-1.16690945154e-06,0.000923335937583,0.0,0.905413717606,6.28276795741,0.0,-5.38064141224e-05,0.0550567711949,-0.406805079654,2.27123873666,-0.0931355387373,0.0,168.040752079,146.46553185,21.4568013941,408.454928208,7.68302859743
281,0.06,-5.95223378298e-07,0.000925541704582,0.0,0.90656244018,6.28260355998,0.0,-2.34301592691e-05,0.0551863094118,-0.406627548228,2.27271607649,-0.0705213774604,0.0,165.973930897,149.698640813,19.9772349954,408.513128658,7.68917454061
282,0.06,-3.74730900564e-07,0.000948323266222,0.0,0.922201231872,6.28258539771,0.0,-1.21568827751e-05,0.0565166169683,-0.405664977347,2.29273645947,-0.0588311695191,0.0,165.179419373,151.652113665,19.0110621838,410.268569451,7.73134419241
283,0.06,-8.67428903518e-08,0.000970022304111,0.0,0.937739260158,6.28267495226,0.0,1.29676589596e-06,0.0577808933039,-0.404936852373,2.31246051801,-0.0368010236277,0.0,162.684803604,154.225551078,19.4794015231,412.057781436,7.76794781969
284,0.06,-4.83996309275e-09,0.000968189560504,0.0,0.937654363611,6.28278892021,0.0,4.125643642e-06,0.057671847542,-0.405265133691,2.31235319545,-0.0250453533562,0.0,160.759437701,154.981238598,19.4788461111,412.048159411,7.75973682345
285,0.06,6.78139437004e-09,0.00099094570794,0.0,0.954739306556,6.28315291878,0.0,6.98067013937e-07,0.0589944330421,-0.40471125948,2.33385426874,-0.00164187931031,0.0,157.896358906,157.517190988,17.6014345574,413.882210849,7.79387786989
286,0.06,-2.36926927892e-07,0.00102264672204,0.0,0.980193361724,0.000622844266937,0.0,-1.87947848746e-05,0.0608301632851,-0.404358058992,2.36553418243,0.0256557592208,0.0,153.260739129,159.241119362,17.6181098829,416.693944652,7.83323576545
287,0.06,-3.64089225031e-07,0.00106006245167,0.0,1.01288308528,0.000864517796043,0.0,-2.78968133099e-05,0.0629854700204,-0.404567743304,2.40562247656,0.0337381251387,0.0,149.281702045,157.298160477,17.0703236174,420.202143726,7.86790860385
288,0.06,-5.63557845254e-07,0.00108025338137,0.0,1.03218666926,0.00120882568786,0.0,-4.17455561917e-05,0.0641419301865,-0.40504085503,2.42899174462,0.0441752852438,0.0,145.504613576,156.17190853,16.9401420848,422.241979267,7.87965566494
289,0.06,-6.62502145623e-07,0.00109417780742,0.0,1.04816665007,0.00137101452081,0.0,-4.84887678064e-05,0.0649319211235,-0.405901929361,2.44817264237,0.0487452162403,0.0,141.95387407,153.95429333,15.973680084,423.875847083,7.87750828176
290,0.06,-9.67751845308e-07,0.00113974428494,0.0,1.08594941852,0.00182769536837,0.0,-6.90292800882e-05,0.067543641459,-0.405863345697,2.49295039933,0.0606867693683,0.0,137.632081758,152.851786175,15.7679430369,427.745579994,7.92597670526
291,0.06,-1.00197661374e-06,0.00115185064787,0.0,1.1017824707,0.00188200758539,0.0,-7.12933651029e-05,0.0682210372028,-0.406977522739,2.51148287533,0.0620292195084,0.0,133.59156092,149.55132005,17.0209610293,429.388191878,7.91729450537
292,0.06,-1.3626750336e-06,0.00115449009384,0.0,1.11114152582,0.0024046183545,0.0,-9.50644631487e-05,0.0683533256177,-0.408331729307,2.52237502279,0.0742624235454,0.0,128.088766021,147.705753362,16.1725835664,430.290000994,7.89372433918
293,0.06,-1.56525405856e-06,0.00118430496687,0.0,1.14064968752,0.00267973397859,0.0,-0.000108315581269,0.0700400087858,-0.409217316086,2.55641999293,0.0802742708797,0.0,122.586656243,144.484654914,17.7466934579,433.26011279,7.90827924622
294,0.06,-1.74412732576e-06,0.00117244434074,0.0,1.13706544191,0.0029365625807,0.0,-0.000119904142062,0.0693479768276,-0.410361339737,2.55230834847,0.0856627266056,0.0,119.379037689,143.151449322,15.716083336,432.831456107,7.87349361028
295,0.06,-2.00407555711e-06,0.00116144113448,0.0,1.13267306129,0.00329608031757,0.0,-0.000136689946541,0.0687085923468,-0.411236883397,2.54726082755,0.092886982398,0.0,116.183758984,142.359035693,16.5205485768,432.431058588,7.84471881038
296,0.06,-2.12590886394e-06,0.00115879984231,0.0,1.13544721205,0.00346825552595,0.0,-0.000144514206873,0.0685449791149,-0.412142401843,2.55044989042,0.0962284552996,0.0,112.987703945,140.631279656,16.3436788267,432.69628648,7.82440075859
297,0.06,-2.67414780777e-06,0.00115648971199,0.0,1.13531500103,0.00417986129266,0.0,-0.000179681392109,0.0684086304451,-0.41247008571,2.55029799755,0.109340849344,0.0,109.801952114,141.502633856,17.2443052836,432.718278125,7.81518967315
298,0.06,-3.12304895949e-06,0.00119681952511,0.0,1.16687438627,0.0047075426318,0.0,-0.000208407795375,0.0707077987319,-0.412070041246,2.58630902873,0.118443037695,0.0,106.798819638,141.54819219,17.150846168,435.773778274,7.86564855977
299,0.06,-3.29476826463e-06,0.0011894781139,0.0,1.16760668724,0.00494543502976,0.0,-0.000219266580472,0.0702719201982,-0.413281095131,2.58713880889,0.122398040831,0.0,102.404304016,139.301105638,17.2201346279,435.846754627,7.83441061211
300,0.06,-3.14834349147e-06,0.0012030757981,0.0,1.18228173557,0.00476489319641,0.0,-0.00020995376352,0.0710340310406,-0.413857398169,2.60371279507,0.119404477772,0.0,100.066546733,136.796524171,16.2519764401,437.210471137,7.83809887814
301,0.06,-3.19583880174e-06,0.00122497692118,0.0,1.20513967316,0.00482104679438,0.0,-0.000212983045176,0.0722608556937,-0.414647782653,2.62932504798,0.120340884941,0.0,95.4194442238,133.690290798,16.2409471715,439.366324527,7.84654938288
302,0.06,-3.51919219563e-06,0.00127035275264,0.0,1.24184324844,0.00517784919436,0.0,-0.000233623534163,0.0748247737753,-0.414517636114,2.66994854365,0.12618084323,0.0,91.8410942032,132.772932402,15.7892746453,442.749063697,7.89796108027
303,0.06,-3.66241140615e-06,0.00132979932333,0.0,1.28821852345,0.0052937180377,0.0,-0.000242847150746,0.0781723322702,-0.414213064032,2.7204279032,0.128038312594,0.0,89.037346495,131.365509428,16.5684729322,446.966082066,7.96856176637
304,0.06,-3.53737457572e-06,0.0013670416961,0.0,1.32115583244,0.00512240311318,0.0,-0.00023496965315,0.0802458449189,-0.414731014742,2.75573039018,0.125285410963,0.0,85.6247154763,128.297284107,16.1951205565,449.859195477,7.99978023827
